ID,area,eccentricity,min,max
PNG75_2,5505.217993079585,0.7276808134262216,69.50444609138265,101.33085588552838
PNG75_3,5643.903114186851,0.689059712477541,72.52647730066184,100.07730098800528
PNG75_4,4659.5432525951555,0.8096307190493042,59.584276829712046,101.51687911536469
PNG75_5,4804.982698961938,0.7191906655023835,65.76525197657946,94.65176048518684
PNG76_1,4120.692041522491,0.8173020254674395,55.16717014439662,95.74151277886496
PNG76_2,3799.806228373702,0.8507537477735146,50.517960447632774,96.12133029162703
PNG76_3,5263.667820069204,0.8132037055629148,62.53588853429977,107.4538294524528
PNG76_4,4070.3667820069204,0.7912559468240071,56.399533231746354,92.23370005271177
PNG76_5,6519.252595155709,0.8545116323016058,65.91243560497755,126.89322743714149
PNG77_1,3745.5501730103806,0.8487370274906747,50.38758528538186,95.28392995001127
PNG77_2,3942.0346020761244,0.8307444095647173,53.02663064194349,95.25958017258793
PNG77_3,3405.785467128028,0.8592366451408275,47.27633786915613,92.41270613679455
PNG77_4,3989.6470588235293,0.8459700500514293,52.450114762568035,98.36294664625339
PNG77_5,4298.40830449827,0.852956214369742,53.65075548238286,102.78267724251371
PNG78_1,6753.107266435986,0.7890923802017977,72.9049718926475,118.68467055161763
PNG78_2,7623.695501730103,0.812003203853372,75.59194634580697,129.5152246188361
PNG78_3,7172.3737024221455,0.7855134197338695,75.4698657912671,121.95285049939109
PNG78_4,7391.778546712802,0.8064046667682536,75.05821579139105,126.92385997004075
PNG78_5,6862.615916955017,0.7914707959382787,73.25476173041733,119.8526251549812
PNG79_1,3930.6851211072662,0.7775922367803374,56.28595743732734,89.51772041878873
PNG79_2,3386.0207612456747,0.799723129928618,51.39382840423306,85.60373683561721
PNG79_3,5491.5432525951555,0.7867923201160867,65.99620419889324,106.92530480340369
PNG79_4,3484.5121107266436,0.8429839667389702,49.006487967372536,91.100508440323
PNG79_5,3058.2698961937717,0.7663663009714627,50.12994227360339,78.03493567062192
PNG7_1,5841.771626297578,0.8332914795655453,64.22128619282695,116.16741907224461
PNG7_2,6140.4567474048445,0.8264868889557012,67.01789921029061,119.04643163815247
PNG7_3,3436.733564013841,0.7980689695940071,51.519533704512725,85.50021756495723
PNG7_4,3551.778546712803,0.7859241884798402,53.00827991573439,85.72912728724086
PNG7_5,4299.404844290658,0.7769621339127419,58.898945426542575,93.5576127311821
PNG82_1,4115.5432525951555,0.6624512973016969,62.962939936084304,84.05088897864952
PNG82_2,5475.5432525951555,0.8123522739402232,63.98502511105133,109.71989497681942
PNG82_3,4695.695501730103,0.6759112461990306,66.46666464491742,90.18751028609337
PNG82_4,5902.671280276817,0.7866748276271843,68.37834296382972,110.75791209028876
PNG82_5,5058.7128027681665,0.8543419351086542,57.98261250983079,111.5669605174612
PNG84_1,3463.9723183391,0.6966656782820314,56.31377653916308,78.49748445737164
PNG84_2,3762.934256055363,0.7639098676632384,55.812301153634294,86.48739497976212
PNG84_3,4844.01384083045,0.7210456876284356,65.55669674587666,94.61376455289646
PNG84_4,4715.570934256056,0.6970799066163094,65.7293611361663,91.67358692493704
PNG84_5,4518.643598615917,0.3492047947904794,73.48566692360323,78.42265292241204
PNG85_1,4310.200692041522,0.8008047969023087,57.576915488554356,96.133695579224
PNG85_2,3869.7301038062283,0.7911626732099866,55.132394587142365,90.14367882622116
PNG85_3,5346.3806228373705,0.7740734500275396,65.8217392523658,103.96805521279781
PNG85_4,4054.5882352941176,0.771812360335788,57.405333758135114,90.28120035909288
PNG85_5,4155.570934256056,0.8220272125434683,55.00510492713143,96.59369216325732
PNG86_1,4243.044982698962,0.8382411948337691,54.57090314945145,100.07507610888585
PNG86_2,3962.574394463668,0.8945317777564135,48.12998048770132,107.67228400275818
PNG86_3,2898.38062283737,0.871637662691054,42.76743388416974,87.25362851831109
PNG86_4,3347.5432525951555,0.8298347825057134,48.931621330501265,87.68963659727422
PNG86_5,4762.2975778546715,0.6716036512360529,67.1816878527328,90.67448451069127
PNG87_1,6823.418685121107,0.8339134554687251,69.50091837804048,125.93136188922014
PNG87_2,6060.1245674740485,0.8068886733095622,67.7414164474154,114.67921246277555
PNG87_3,6953.910034602076,0.4666070110106647,88.80078027034205,100.4005870036072
PNG87_4,6514.823529411765,0.8413348206833824,67.07566741400237,124.09600662023152
PNG87_5,4921.910034602076,0.5735364128409847,72.20672018517743,88.14511368316981
PNG88_1,4130.159169550173,0.8146615471194253,55.25967187892333,95.28569737779355
PNG88_2,6024.581314878893,0.8005540847653367,67.98797780408607,113.45312566011943
PNG88_3,5758.948096885813,0.6813155993999387,73.46652055056092,100.36549889309998
PNG88_4,6098.214532871973,0.8300469285023319,66.15988245787156,118.63124896412515
PNG88_5,5211.681660899654,0.7450135634005214,66.93090112837838,100.33875981114186
PNG89_1,5292.622837370242,0.7995488047610724,63.746569848053184,106.1379464998974
PNG89_2,5412.429065743944,0.7938557049075928,64.90220240339555,106.72840549369799
PNG89_3,5252.096885813149,0.8177911907024722,62.153966500841825,107.99711825188355
PNG89_4,4093.61937716263,0.8372667540793733,53.64412220470333,98.10652465366861
PNG89_5,5853.176470588235,0.8240932798512431,65.10889553940868,114.94116406333862
PNG8_1,7346.878892733564,0.7521447511732581,78.60088698030751,119.27334406210291
PNG8_2,5367.640138408305,0.3565908941684465,79.9531716797467,85.57908647818466
PNG8_3,5425.993079584775,0.578682858186651,75.09223913647332,92.07527894256788
PNG8_4,3946.961937716263,0.7596693374214034,57.243535576439456,88.02505892608033
PNG8_5,6095.335640138408,0.7419376213013635,72.26273384171836,107.77939471267328
PNG91_1,2805.59169550173,0.7814671232790429,47.32329350796541,75.84512384191191
PNG91_2,4242.048442906575,0.8057913395812583,56.62137844431948,95.61199030661355
PNG91_3,2679.695501730104,0.7462268684215815,47.852794860439644,71.88431777830154
PNG91_4,3059.8754325259515,0.7495116094326966,50.84390300320614,76.80449995895442
PNG91_5,4349.6193771626295,0.800834907638913,57.6559217352314,96.27208071439765
PNG93_1,4436.927335640138,0.7715311512871278,60.00627705043357,94.32108532848585
PNG93_2,2794.242214532872,0.8009203524948757,46.18718874719306,77.13666255065911
PNG93_3,4022.2560553633216,0.8522536899948027,52.158570085105836,99.70504203799244
PNG93_4,3255.695501730104,0.8551606262946385,46.55000158008001,89.80191992436458
PNG93_5,2856.9134948096885,0.8263827759339576,45.40371468322732,80.63044941543944
PNG94_1,4404.982698961938,0.7651536520754182,60.153189081226614,93.42766473420382
PNG94_2,4314.519031141868,0.8063415375509344,57.09752297754463,96.53817707953621
PNG94_3,2666.629757785467,0.8486063305609726,42.42119966491102,80.1875363242978
PNG94_4,1872.9965397923875,0.8114012106086933,37.372342974111994,63.94013496329082
PNG94_5,3941.702422145329,0.7464941737472041,57.91382319765014,87.0371562260218
PNG95_1,3106.0484429065746,0.8277967391108163,47.20654034709916,84.1429121247349
PNG95_2,3900.5121107266436,0.8202873823334954,53.38346018450191,93.33562841469177
PNG95_3,2950.1453287197232,0.8020190436544784,47.51185096845514,79.54457265619887
PNG95_4,4644.262975778547,0.8174055223698047,58.4760474609392,101.5098693745163
PNG95_5,4169.024221453287,0.7495988627305683,59.37310240001701,89.70204625945439
PNG96_1,6618.4636678200695,0.8255017805717481,69.06931223163288,122.37663329065288
PNG96_2,7784.968858131488,0.7438687648667842,81.57287022948718,122.05556132326389
PNG96_3,6346.076124567474,0.5395670282186104,82.66904158790189,98.18844764689534
PNG96_4,5486.062283737024,0.7508499492011484,67.98592886658108,102.93524002508701
PNG96_5,6344.80276816609,0.7299545097259598,74.41501534052973,108.87414801642502
PNG97_1,3127.6401384083047,0.6042977207939363,56.4043782771448,70.79230568375328
PNG97_2,2723.6539792387543,0.7009242160050189,49.775208008778,69.7878753284197
PNG97_3,5582.39446366782,0.7416140310232026,69.19933139080149,103.15528363425153
PNG97_4,5716.81660899654,0.8306707541101132,64.07560510034816,115.08576456533076
PNG97_5,4947.21107266436,0.6903413904288977,67.69091737993412,93.5624546645905
PNG9_1,3332.871972318339,0.7430834182267071,53.3780522410718,79.76411832002728
PNG9_2,2912.0,0.7126203686173089,51.312917808453534,73.14222483245746
PNG9_3,3234.546712802768,0.7979752783221674,50.079591452605236,83.09342506059136
PNG9_4,4925.840830449827,0.5908786405810462,71.75462089458956,88.94166841025368
PNG9_5,2415.2249134948097,0.8184205454477208,42.14292307065223,73.34054568334054
